"id";"ActivityDay";"SedentaryMinutes";"LightlyActiveMinutes";"FairlyActiveMinutes";"VeryActiveMinutes";"SedentaryActiveDistance";"LightActiveDistance";"ModeratelyActiveDistance";"VeryActiveDistance"
2147483647;"2016-04-17 00:00:00";1363;3;0;0;0;0;0;0
2147483647;"2016-04-18 00:00:00";824;58;9;1;0;1;0;0
2147483647;"2016-04-19 00:00:00";604;311;0;0;0;6;0;0
2147483647;"2016-04-20 00:00:00";671;306;18;0;0;5;1;0
2147483647;"2016-04-21 00:00:00";1265;34;0;0;0;0;0;0
2147483647;"2016-04-22 00:00:00";709;176;19;1;0;2;1;0
2147483647;"2016-04-23 00:00:00";546;233;0;0;0;3;0;0
2147483647;"2016-04-24 00:00:00";692;191;5;1;0;2;0;0
2147483647;"2016-04-25 00:00:00";544;390;8;0;0;6;0;0
2147483647;"2016-04-26 00:00:00";649;288;21;8;0;5;1;1
2147483647;"2016-04-27 00:00:00";680;300;47;6;0;5;2;0
2147483647;"2016-04-28 00:00:00";552;359;8;13;0;6;0;1
2147483647;"2016-04-29 00:00:00";624;289;18;6;0;4;1;0
2147483647;"2016-04-30 00:00:00";695;196;38;6;0;4;2;0
2147483647;"2016-05-01 00:00:00";836;67;0;0;0;1;0;0
2147483647;"2016-05-02 00:00:00";585;344;11;0;0;6;0;0
2147483647;"2016-05-03 00:00:00";669;287;26;8;0;5;1;1
2147483647;"2016-05-04 00:00:00";1106;313;13;8;0;6;1;1
2147483647;"2016-05-05 00:00:00";957;328;34;27;0;5;1;3
2147483647;"2016-05-06 00:00:00";692;314;11;6;0;5;0;0
2147483647;"2016-05-07 00:00:00";586;279;28;3;0;4;1;0
2147483647;"2016-05-08 00:00:00";603;153;0;0;0;2;0;0
2147483647;"2016-05-09 00:00:00";490;374;14;2;0;6;1;0
2147483647;"2016-05-10 00:00:00";555;329;12;3;0;6;0;0
2147483647;"2016-05-11 00:00:00";574;311;18;3;0;5;1;0
2147483647;"2016-05-12 00:00:00";0;2;0;0;0;0;0;0
2147483647;"2016-04-12 00:00:00";1440;0;0;0;0;0;0;0
2147483647;"2016-04-13 00:00:00";1275;150;14;1;0;4;1;0
2147483647;"2016-04-14 00:00:00";945;219;35;10;0;6;1;0
2147483647;"2016-04-15 00:00:00";837;299;0;0;0;7;0;0
2147483647;"2016-04-16 00:00:00";609;253;9;6;0;4;0;0
2147483647;"2016-04-17 00:00:00";721;201;0;0;0;4;0;0
2147483647;"2016-04-18 00:00:00";1017;239;8;27;0;5;0;4
2147483647;"2016-04-19 00:00:00";704;249;16;20;0;6;1;1
2147483647;"2016-04-20 00:00:00";696;228;42;19;0;5;2;1
2147483647;"2016-04-21 00:00:00";853;272;12;7;0;7;0;0
2147483647;"2016-04-22 00:00:00";945;220;25;77;0;5;1;3
2147483647;"2016-04-23 00:00:00";749;215;5;58;0;5;0;5
2147483647;"2016-04-24 00:00:00";584;239;8;14;0;6;1;1
2147483647;"2016-04-25 00:00:00";1054;301;31;11;0;8;1;1
2147483647;"2016-04-26 00:00:00";673;224;23;14;0;5;1;1
2147483647;"2016-04-27 00:00:00";684;241;48;11;0;5;3;1
2147483647;"2016-04-28 00:00:00";878;234;9;19;0;6;0;1
2147483647;"2016-04-29 00:00:00";1175;236;16;13;0;5;1;1
2147483647;"2016-04-30 00:00:00";537;300;43;14;0;7;2;1
2147483647;"2016-05-01 00:00:00";579;241;15;12;0;6;1;1
2147483647;"2016-05-02 00:00:00";935;204;4;33;0;5;0;4
2147483647;"2016-05-03 00:00:00";984;306;18;18;0;8;1;1
2147483647;"2016-05-04 00:00:00";632;251;21;35;0;6;1;3
2147483647;"2016-05-05 00:00:00";896;199;39;12;0;5;2;1
2147483647;"2016-05-06 00:00:00";1100;262;45;33;0;6;2;2
2147483647;"2016-05-07 00:00:00";508;260;56;120;0;5;3;9
2147483647;"2016-05-08 00:00:00";576;178;38;107;0;3;1;10
2147483647;"2016-05-09 00:00:00";1020;258;19;6;0;7;1;0
2147483647;"2016-05-10 00:00:00";648;267;14;13;0;6;1;1
2147483647;"2016-05-11 00:00:00";858;256;18;8;0;7;1;1
2147483647;"2016-05-12 00:00:00";825;108;0;0;0;3;0;0
2147483647;"2016-04-12 00:00:00";787;196;0;0;0;2;0;0
2147483647;"2016-04-13 00:00:00";840;194;0;0;0;2;0;0
2147483647;"2016-04-14 00:00:00";717;231;0;0;0;3;0;0
2147483647;"2016-04-15 00:00:00";711;350;0;0;0;5;0;0
2147483647;"2016-04-16 00:00:00";716;225;0;0;0;3;0;0
2147483647;"2016-04-17 00:00:00";1219;114;0;0;0;2;0;0
2147483647;"2016-04-18 00:00:00";1247;162;6;25;0;2;0;2
2147483647;"2016-04-19 00:00:00";895;121;0;0;0;1;0;0
2147483647;"2016-04-20 00:00:00";841;137;0;0;0;1;0;0
2147483647;"2016-04-21 00:00:00";756;215;0;0;0;3;0;0
2147483647;"2016-04-22 00:00:00";706;317;0;0;0;5;0;0
2147483647;"2016-04-23 00:00:00";1239;201;0;0;0;3;0;0
2147483647;"2016-04-24 00:00:00";1196;244;0;0;0;3;0;0
2147483647;"2016-04-25 00:00:00";916;179;0;0;0;2;0;0
2147483647;"2016-04-26 00:00:00";839;180;1;29;0;2;0;2
2147483647;"2016-04-27 00:00:00";839;194;1;32;0;2;0;3
2147483647;"2016-04-28 00:00:00";762;236;0;0;0;3;0;0
2147483647;"2016-04-29 00:00:00";1106;226;0;0;0;3;0;0
2147483647;"2016-04-30 00:00:00";797;290;0;0;0;4;0;0
2147483647;"2016-05-01 00:00:00";741;240;0;0;0;4;0;0
2147483647;"2016-05-02 00:00:00";667;200;4;27;0;2;0;2
2147483647;"2016-05-03 00:00:00";725;233;2;30;0;3;0;2
2147483647;"2016-05-04 00:00:00";897;180;0;0;0;2;0;0
2147483647;"2016-05-05 00:00:00";734;185;6;2;0;2;0;0
2147483647;"2016-05-06 00:00:00";809;229;0;0;0;3;0;0
2147483647;"2016-05-07 00:00:00";866;108;4;26;0;1;0;2
2147483647;"2016-05-08 00:00:00";733;308;8;0;0;5;0;0
2147483647;"2016-05-09 00:00:00";641;266;0;0;0;4;0;0
2147483647;"2016-05-10 00:00:00";783;231;0;0;0;3;0;0
2147483647;"2016-05-11 00:00:00";622;232;22;34;0;3;1;2
2147483647;"2016-05-12 00:00:00";380;58;0;0;0;1;0;0
2147483647;"2016-04-12 00:00:00";1122;318;0;0;0;3;0;0
2147483647;"2016-04-13 00:00:00";1287;127;7;19;0;2;0;1
2147483647;"2016-04-14 00:00:00";1161;279;0;0;0;4;0;0
2147483647;"2016-04-15 00:00:00";1131;262;30;17;0;4;1;1
2147483647;"2016-04-16 00:00:00";1112;308;12;8;0;4;1;1
2147483647;"2016-04-17 00:00:00";1110;304;19;7;0;5;1;1
2147483647;"2016-04-18 00:00:00";1080;331;15;14;0;4;1;1
2147483647;"2016-04-19 00:00:00";1182;248;9;1;0;3;0;0
2147483647;"2016-04-20 00:00:00";1218;222;0;0;0;3;0;0
2147483647;"2016-04-21 00:00:00";844;432;21;6;0;8;1;0
2147483647;"2016-04-22 00:00:00";1122;273;25;20;0;3;2;1
2147483647;"2016-04-23 00:00:00";1122;308;5;5;0;4;0;0
2147483647;"2016-04-24 00:00:00";1045;395;0;0;0;6;0;0
2147483647;"2016-04-25 00:00:00";993;340;10;18;0;5;0;1
2147483647;"2016-04-26 00:00:00";1062;283;41;12;0;4;2;0
2147483647;"2016-04-27 00:00:00";1087;312;14;27;0;3;1;2
2147483647;"2016-04-28 00:00:00";985;367;11;1;0;6;0;0
2147483647;"2016-04-29 00:00:00";1096;197;29;15;0;2;2;1
2147483647;"2016-04-30 00:00:00";1111;293;29;7;0;4;2;0
2147483647;"2016-05-01 00:00:00";1121;190;0;0;0;2;0;0
2147483647;"2016-05-02 00:00:00";1057;383;0;0;0;5;0;0
2147483647;"2016-05-03 00:00:00";1172;237;10;21;0;3;0;1
2147483647;"2016-05-04 00:00:00";1188;252;0;0;0;3;0;0
2147483647;"2016-05-05 00:00:00";1048;370;8;14;0;6;1;1
2147483647;"2016-05-06 00:00:00";1238;202;0;0;0;2;0;0
2147483647;"2016-05-07 00:00:00";1116;233;16;23;0;3;1;2
2147483647;"2016-05-08 00:00:00";1019;238;35;66;0;2;1;2
2147483647;"2016-05-09 00:00:00";1065;339;30;6;0;6;2;0
2147483647;"2016-05-10 00:00:00";1191;220;18;11;0;2;1;1
2147483647;"2016-05-11 00:00:00";1081;324;31;4;0;4;2;0
2147483647;"2016-05-12 00:00:00";736;247;0;0;0;4;0;0
2147483647;"2016-04-12 00:00:00";718;263;0;0;0;6;0;0
2147483647;"2016-04-13 00:00:00";777;258;0;0;0;6;0;0
2147483647;"2016-04-14 00:00:00";772;271;0;0;0;6;0;0
2147483647;"2016-04-15 00:00:00";944;256;8;1;0;5;0;0
2147483647;"2016-04-16 00:00:00";556;335;24;3;0;8;1;0
2147483647;"2016-04-17 00:00:00";437;302;66;12;0;6;3;1
2147483647;"2016-04-18 00:00:00";890;191;30;22;0;4;1;2
2147483647;"2016-04-19 00:00:00";757;179;8;10;0;4;0;1
2147483647;"2016-04-20 00:00:00";717;260;29;2;0;6;1;0
2147483647;"2016-04-21 00:00:00";901;144;41;4;0;3;2;0
2147483647;"2016-04-22 00:00:00";1341;72;0;0;0;1;0;0
2147483647;"2016-04-23 00:00:00";469;408;66;9;0;8;3;1
2147483647;"2016-04-24 00:00:00";542;281;95;15;0;6;5;1
2147483647;"2016-04-25 00:00:00";730;270;15;6;0;6;1;0
2147483647;"2016-04-26 00:00:00";765;216;8;1;0;5;0;0
2147483647;"2016-04-27 00:00:00";733;238;16;1;0;5;1;0
2147483647;"2016-04-28 00:00:00";738;232;9;14;0;6;0;1
2147483647;"2016-04-29 00:00:00";692;267;19;12;0;6;1;1
2147483647;"2016-04-30 00:00:00";728;263;36;4;0;6;2;0
2147483647;"2016-05-01 00:00:00";1440;0;0;0;0;0;0;0
2147483647;"2016-05-02 00:00:00";1131;195;40;5;0;4;2;0
2147483647;"2016-05-03 00:00:00";729;313;0;0;0;8;0;0
2147483647;"2016-05-04 00:00:00";757;251;15;4;0;6;1;0
2147483647;"2016-05-05 00:00:00";745;241;5;8;0;6;0;1
2147483647;"2016-05-06 00:00:00";682;207;16;1;0;5;1;0
2147483647;"2016-05-07 00:00:00";577;439;46;5;0;9;2;0
2147483647;"2016-05-08 00:00:00";1019;192;125;9;0;4;6;1
2147483647;"2016-05-09 00:00:00";746;253;12;0;0;6;1;0
2147483647;"2016-05-10 00:00:00";701;262;37;1;0;7;2;0
2147483647;"2016-05-11 00:00:00";784;235;41;10;0;5;2;1
2147483647;"2016-05-12 00:00:00";241;68;0;0;0;2;0;0
2147483647;"2016-04-12 00:00:00";767;277;13;19;0;5;1;1
2147483647;"2016-04-13 00:00:00";647;226;0;0;0;3;0;0
2147483647;"2016-04-14 00:00:00";693;256;41;61;0;5;2;4
2147483647;"2016-04-15 00:00:00";689;239;38;58;0;5;2;4
2147483647;"2016-04-16 00:00:00";521;288;0;0;0;4;0;0
2147483647;"2016-04-17 00:00:00";943;46;0;0;0;0;0;0
2147483647;"2016-04-18 00:00:00";622;206;0;0;0;2;0;0
2147483647;"2016-04-19 00:00:00";756;249;28;69;0;4;2;4
2147483647;"2016-04-20 00:00:00";598;148;0;0;0;2;0;0
2147483647;"2016-04-21 00:00:00";801;177;42;47;0;3;2;3
2147483647;"2016-04-22 00:00:00";781;270;16;25;0;6;1;1
2147483647;"2016-04-23 00:00:00";443;272;0;0;0;3;0;0
2147483647;"2016-04-24 00:00:00";582;104;0;0;0;1;0;0
2147483647;"2016-04-25 00:00:00";732;201;11;51;0;4;1;3
2147483647;"2016-04-26 00:00:00";750;238;18;40;0;4;1;2
2147483647;"2016-04-27 00:00:00";745;206;16;16;0;5;1;1
2147483647;"2016-04-28 00:00:00";727;165;13;49;0;3;1;4
2147483647;"2016-04-29 00:00:00";709;270;15;46;0;5;1;3
2147483647;"2016-04-30 00:00:00";506;84;0;0;0;1;0;0
2147483647;"2016-05-01 00:00:00";436;237;0;0;0;3;0;0
2147483647;"2016-05-02 00:00:00";724;227;9;23;0;5;0;1
2147483647;"2016-05-03 00:00:00";812;247;29;26;0;6;1;2
2147483647;"2016-05-04 00:00:00";651;224;0;0;0;3;0;0
2147483647;"2016-05-05 00:00:00";692;241;29;44;0;4;2;3
2147483647;"2016-05-06 00:00:00";761;229;9;21;0;4;1;2
2147483647;"2016-05-07 00:00:00";902;96;0;0;0;1;0;0
2147483647;"2016-05-08 00:00:00";505;210;8;3;0;3;0;0
2147483647;"2016-05-09 00:00:00";667;251;22;59;0;5;1;2
2147483647;"2016-05-10 00:00:00";707;265;40;61;0;5;2;4
2147483647;"2016-05-11 00:00:00";628;195;0;0;0;3;0;0
2147483647;"2016-05-12 00:00:00";222;48;6;8;0;1;0;1
2147483647;"2016-04-12 00:00:00";728;140;16;86;0;2;0;4
2147483647;"2016-04-13 00:00:00";776;144;11;15;0;3;0;0
2147483647;"2016-04-14 00:00:00";662;176;30;118;0;3;0;3
2147483647;"2016-04-15 00:00:00";695;199;54;115;0;4;2;4
2147483647;"2016-04-16 00:00:00";472;158;56;184;0;3;1;7
2147483647;"2016-04-17 00:00:00";525;159;37;200;0;2;1;6
2147483647;"2016-04-18 00:00:00";623;130;32;114;0;2;1;5
2147483647;"2016-04-19 00:00:00";733;111;23;108;0;2;1;7
2147483647;"2016-04-20 00:00:00";773;113;16;87;0;2;0;4
2147483647;"2016-04-21 00:00:00";670;175;74;110;0;3;2;4
2147483647;"2016-04-22 00:00:00";823;200;30;62;0;3;1;2
2147483647;"2016-04-23 00:00:00";627;223;24;24;0;4;0;1
2147483647;"2016-04-24 00:00:00";425;141;65;210;0;2;2;8
2147483647;"2016-04-25 00:00:00";743;214;38;61;0;3;1;1
2147483647;"2016-04-26 00:00:00";759;181;32;38;0;2;1;1
2147483647;"2016-04-27 00:00:00";773;190;16;63;0;3;0;2
2147483647;"2016-04-28 00:00:00";692;141;51;99;0;3;1;3
2147483647;"2016-04-29 00:00:00";739;165;36;97;0;2;1;3
2147483647;"2016-04-30 00:00:00";621;163;45;207;0;3;1;6
2147483647;"2016-05-01 00:00:00";499;178;72;194;0;3;1;5
2147483647;"2016-05-02 00:00:00";732;235;20;37;0;4;0;1
2147483647;"2016-05-03 00:00:00";580;212;8;97;0;4;0;5
2147483647;"2016-05-04 00:00:00";631;141;9;25;0;2;0;2
2147483647;"2016-05-05 00:00:00";1153;143;21;45;0;3;0;3
2147483647;"2016-05-06 00:00:00";1304;79;16;41;0;1;0;2
2147483647;"2016-05-07 00:00:00";1440;0;0;0;0;0;0;0
2147483647;"2016-05-08 00:00:00";1440;0;0;0;0;0;0;0
2147483647;"2016-05-09 00:00:00";1099;70;11;34;0;1;0;1
2147483647;"2016-05-10 00:00:00";639;194;37;104;0;3;1;3
2147483647;"2016-05-11 00:00:00";257;63;15;45;0;1;0;2
2147483647;"2016-04-12 00:00:00";1440;0;0;0;0;0;0;0
2147483647;"2016-04-13 00:00:00";1440;0;0;0;0;0;0;0
2147483647;"2016-04-14 00:00:00";1440;0;0;0;0;0;0;0
2147483647;"2016-04-15 00:00:00";921;513;6;0;0;10;0;0
2147483647;"2016-04-16 00:00:00";502;518;15;7;0;9;1;1
2147483647;"2016-04-17 00:00:00";702;312;0;0;0;5;0;0
2147483647;"2016-04-18 00:00:00";759;241;0;0;0;4;0;0
2147483647;"2016-04-19 00:00:00";425;480;0;0;0;8;0;0
2147483647;"2016-04-20 00:00:00";587;349;10;26;0;6;0;2
2147483647;"2016-04-21 00:00:00";579;294;19;11;0;6;0;1
2147483647;"2016-04-22 00:00:00";413;402;0;0;0;6;0;0
2147483647;"2016-04-23 00:00:00";468;512;0;0;0;9;0;0
2147483647;"2016-04-24 00:00:00";711;362;0;0;0;6;0;0
2147483647;"2016-04-25 00:00:00";1440;0;0;0;0;0;0;0
2147483647;"2016-04-26 00:00:00";1077;352;7;0;0;7;0;0
2147483647;"2016-04-27 00:00:00";417;458;0;0;0;7;0;0
2147483647;"2016-04-28 00:00:00";758;141;0;0;0;3;0;0
2147483647;"2016-04-29 00:00:00";479;461;0;0;0;7;0;0
2147483647;"2016-04-30 00:00:00";1040;343;0;0;0;5;0;0
2147483647;"2016-05-01 00:00:00";525;397;0;0;0;7;0;0
2147483647;"2016-05-02 00:00:00";1204;236;0;0;0;4;0;0
2147483647;"2016-05-03 00:00:00";1440;0;0;0;0;0;0;0
2147483647;"2016-05-04 00:00:00";1279;156;0;0;0;2;0;0
2147483647;"2016-05-05 00:00:00";479;487;0;0;0;7;0;0
2147483647;"2016-05-06 00:00:00";673;133;0;0;0;3;0;0
2147483647;"2016-05-07 00:00:00";456;412;0;0;0;6;0;0
2147483647;"2016-05-08 00:00:00";517;318;0;0;0;6;0;0
2147483647;"2016-05-09 00:00:00";125;197;0;0;0;3;0;0
2147483647;"2016-04-12 00:00:00";1241;199;0;0;0;3;0;0
2147483647;"2016-04-13 00:00:00";1090;350;0;0;0;5;0;0
2147483647;"2016-04-14 00:00:00";1077;363;0;0;0;6;0;0
2147483647;"2016-04-15 00:00:00";1112;328;0;0;0;7;0;0
2147483647;"2016-04-16 00:00:00";1182;258;0;0;0;6;0;0
2147483647;"2016-04-17 00:00:00";1172;225;12;31;0;4;1;1
2147483647;"2016-04-18 00:00:00";1169;271;0;0;0;5;0;0
2147483647;"2016-04-19 00:00:00";1119;321;0;0;0;5;0;0
2147483647;"2016-04-20 00:00:00";1182;258;0;0;0;5;0;0
2147483647;"2016-04-21 00:00:00";1440;0;0;0;0;0;0;0
2147483647;"2016-04-22 00:00:00";1138;302;0;0;0;5;0;0
2147483647;"2016-04-23 00:00:00";1407;0;0;33;0;0;0;0
2147483647;"2016-04-24 00:00:00";1182;258;0;0;0;4;0;0
2147483647;"2016-04-25 00:00:00";1180;249;3;8;0;5;0;1
2147483647;"2016-04-26 00:00:00";1440;0;0;0;0;0;0;0
2147483647;"2016-04-27 00:00:00";1153;287;0;0;0;4;0;0
2147483647;"2016-04-28 00:00:00";1185;255;0;0;0;4;0;0
2147483647;"2016-04-29 00:00:00";1440;0;0;0;0;0;0;0
2147483647;"2016-04-30 00:00:00";1116;324;0;0;0;5;0;0
2147483647;"2016-05-01 00:00:00";1055;282;95;8;0;4;3;1
2147483647;"2016-05-02 00:00:00";1172;268;0;0;0;5;0;0
2147483647;"2016-05-03 00:00:00";1200;240;0;0;0;5;0;0
2147483647;"2016-05-04 00:00:00";1168;272;0;0;0;4;0;0
2147483647;"2016-05-05 00:00:00";1201;239;0;0;0;5;0;0
2147483647;"2016-05-06 00:00:00";1135;305;0;0;0;5;0;0
2147483647;"2016-05-07 00:00:00";1213;227;0;0;0;4;0;0
2147483647;"2016-05-08 00:00:00";1189;251;0;0;0;6;0;0
2147483647;"2016-05-09 00:00:00";800;264;0;0;0;5;0;0
2147483647;"2016-05-10 00:00:00";1440;0;0;0;0;0;0;0
2147483647;"2016-04-12 00:00:00";1440;0;0;0;0;0;0;0
2147483647;"2016-04-13 00:00:00";1053;85;18;17;0;1;1;1
2147483647;"2016-04-14 00:00:00";863;105;24;14;0;2;1;1
2147483647;"2016-04-15 00:00:00";976;58;0;0;0;1;0;0
2147483647;"2016-04-16 00:00:00";1377;9;18;36;0;0;1;3
2147483647;"2016-04-17 00:00:00";1392;19;24;5;0;0;1;0
2147483647;"2016-04-18 00:00:00";1233;146;31;30;0;3;1;2
2147483647;"2016-04-19 00:00:00";1440;0;0;0;0;0;0;0
2147483647;"2016-04-20 00:00:00";1079;178;113;70;0;2;2;4
2147483647;"2016-04-21 00:00:00";1440;0;0;0;0;0;0;0
2147483647;"2016-04-22 00:00:00";1420;20;0;0;0;0;0;0
2147483647;"2016-04-23 00:00:00";1440;0;0;0;0;0;0;0
2147483647;"2016-04-24 00:00:00";1400;11;18;11;0;0;1;1
2147483647;"2016-04-25 00:00:00";1302;92;13;33;0;2;0;2
2147483647;"2016-04-26 00:00:00";1321;47;30;42;0;1;1;3
2147483647;"2016-04-27 00:00:00";1440;0;0;0;0;0;0;0
2147483647;"2016-04-28 00:00:00";1410;15;13;2;0;0;0;0
2147483647;"2016-04-29 00:00:00";1440;0;0;0;0;0;0;0
2147483647;"2016-04-30 00:00:00";1344;84;9;3;0;1;0;0
2147483647;"2016-05-01 00:00:00";1347;50;34;9;0;1;1;0
2147483647;"2016-05-02 00:00:00";1440;0;0;0;0;0;0;0
2147483647;"2016-05-03 00:00:00";1439;1;0;0;0;0;0;0
2147483647;"2016-05-04 00:00:00";1440;0;0;0;0;0;0;0
2147483647;"2016-05-05 00:00:00";1440;0;0;0;0;0;0;0
2147483647;"2016-05-06 00:00:00";1318;75;35;12;0;2;1;0
2147483647;"2016-05-07 00:00:00";551;49;5;2;0;1;0;0
2147483647;"2016-04-12 00:00:00";796;189;14;50;0;3;1;3
2147483647;"2016-04-13 00:00:00";548;142;24;8;0;2;1;1
2147483647;"2016-04-14 00:00:00";862;86;0;0;0;1;0;0
2147483647;"2016-04-15 00:00:00";837;217;0;0;0;4;0;0
2147483647;"2016-04-16 00:00:00";741;280;3;50;0;5;0;4
2147483647;"2016-04-17 00:00:00";634;295;13;5;0;6;1;0
2147483647;"2016-04-18 00:00:00";689;238;42;13;0;4;2;1
2147483647;"2016-04-19 00:00:00";659;195;41;35;0;3;2;2
2147483647;"2016-04-20 00:00:00";639;297;4;48;0;5;0;4
2147483647;"2016-04-21 00:00:00";708;214;27;53;0;4;2;4
2147483647;"2016-04-22 00:00:00";659;240;33;30;0;4;2;2
2147483647;"2016-04-23 00:00:00";484;347;41;58;0;7;2;4
2147483647;"2016-04-24 00:00:00";720;199;0;0;0;3;0;0
2147483647;"2016-04-25 00:00:00";637;282;31;35;0;4;2;3
2147483647;"2016-04-26 00:00:00";680;254;7;36;0;4;0;3
2147483647;"2016-04-27 00:00:00";697;279;38;7;0;4;2;1
2147483647;"2016-04-28 00:00:00";621;288;8;38;0;6;0;3
2147483647;"2016-04-29 00:00:00";645;369;15;12;0;6;0;1
2147483647;"2016-04-30 00:00:00";731;237;16;32;0;4;1;2
2147483647;"2016-05-01 00:00:00";722;215;0;0;0;4;0;0
2147483647;"2016-05-02 00:00:00";655;313;39;18;0;5;2;1
2147483647;"2016-05-03 00:00:00";654;267;36;21;0;4;2;2
2147483647;"2016-05-04 00:00:00";683;284;36;15;0;5;2;0
2147483647;"2016-05-05 00:00:00";591;305;22;14;0;5;1;1
2147483647;"2016-05-06 00:00:00";717;299;0;0;0;4;0;0
2147483647;"2016-05-07 00:00:00";745;328;0;0;0;5;0;0
2147483647;"2016-05-08 00:00:00";709;151;14;0;0;2;1;0
2147483647;"2016-05-09 00:00:00";607;231;21;43;0;4;1;4
2147483647;"2016-05-10 00:00:00";626;275;34;62;0;5;2;3
2147483647;"2016-05-11 00:00:00";709;199;7;24;0;3;0;1
2147483647;"2016-05-12 00:00:00";127;105;8;0;0;2;0;0
2147483647;"2016-04-12 00:00:00";1024;355;8;53;0;5;0;5
2147483647;"2016-04-13 00:00:00";1101;261;22;56;0;4;1;5
2147483647;"2016-04-14 00:00:00";1096;304;6;34;0;5;0;3
2147483647;"2016-04-15 00:00:00";1238;202;0;0;0;4;0;0
2147483647;"2016-04-16 00:00:00";1155;203;0;0;0;3;0;0
2147483647;"2016-04-17 00:00:00";1135;305;0;0;0;5;0;0
2147483647;"2016-04-18 00:00:00";1077;284;31;48;0;5;2;4
2147483647;"2016-04-19 00:00:00";1066;304;17;53;0;5;1;4
2147483647;"2016-04-20 00:00:00";1000;347;33;60;0;6;1;5
2147483647;"2016-04-21 00:00:00";1049;327;34;30;0;5;2;2
2147483647;"2016-04-22 00:00:00";1065;261;50;64;0;4;2;4
2147483647;"2016-04-23 00:00:00";1190;223;25;2;0;4;1;0
2147483647;"2016-04-24 00:00:00";1021;419;0;0;0;7;0;0
2147483647;"2016-04-25 00:00:00";986;379;24;51;0;8;1;4
2147483647;"2016-04-26 00:00:00";978;424;22;16;0;8;1;1
2147483647;"2016-04-27 00:00:00";1041;337;12;50;0;5;1;4
2147483647;"2016-04-28 00:00:00";1007;401;16;16;0;8;1;1
2147483647;"2016-04-29 00:00:00";961;382;42;55;0;8;2;4
2147483647;"2016-04-30 00:00:00";1240;200;0;0;0;3;0;0
2147483647;"2016-05-01 00:00:00";1142;237;0;0;0;4;0;0
2147483647;"2016-05-02 00:00:00";1112;250;14;64;0;4;1;5
2147483647;"2016-05-03 00:00:00";1021;330;31;58;0;5;1;4
2147483647;"2016-05-04 00:00:00";1440;0;0;0;0;0;0;0
2147483647;"2016-05-05 00:00:00";1047;317;23;53;0;5;1;4
2147483647;"2016-05-06 00:00:00";1136;247;13;44;0;4;1;3
2147483647;"2016-05-07 00:00:00";111;0;0;0;0;0;0;0
2147483647;"2016-04-12 00:00:00";745;153;6;59;0;3;0;5
2147483647;"2016-04-13 00:00:00";744;155;26;31;0;3;0;1
2147483647;"2016-04-14 00:00:00";787;189;32;35;0;4;0;2
2147483647;"2016-04-15 00:00:00";864;139;21;30;0;3;1;2
2147483647;"2016-04-16 00:00:00";1437;3;0;0;0;0;0;0
2147483647;"2016-04-17 00:00:00";1440;0;0;0;0;0;0;0
2147483647;"2016-04-18 00:00:00";1136;114;51;61;0;2;1;3
2147483647;"2016-04-19 00:00:00";671;124;69;67;0;3;1;4
2147483647;"2016-04-20 00:00:00";797;145;13;87;0;3;0;8
2147483647;"2016-04-21 00:00:00";758;206;6;19;0;5;0;1
2147483647;"2016-04-22 00:00:00";762;153;59;58;0;3;1;3
2147483647;"2016-04-23 00:00:00";1350;90;0;0;0;2;0;0
2147483647;"2016-04-24 00:00:00";566;125;0;0;0;2;0;0
2147483647;"2016-04-25 00:00:00";706;129;39;69;0;2;1;4
2147483647;"2016-04-26 00:00:00";726;132;33;70;0;2;1;4
2147483647;"2016-04-27 00:00:00";829;145;6;55;0;3;0;6
2147483647;"2016-04-28 00:00:00";810;161;48;54;0;3;2;3
2147483647;"2016-04-29 00:00:00";1198;182;36;24;0;4;0;0
2147483647;"2016-04-30 00:00:00";584;308;17;42;0;5;1;3
2147483647;"2016-05-01 00:00:00";685;258;15;30;0;5;1;2
2147483647;"2016-05-02 00:00:00";737;139;26;66;0;3;1;3
2147483647;"2016-05-03 00:00:00";761;152;36;57;0;3;1;3
2147483647;"2016-05-04 00:00:00";843;135;12;45;0;3;0;5
2147483647;"2016-05-05 00:00:00";1253;149;14;24;0;3;1;2
2147483647;"2016-05-06 00:00:00";834;154;35;84;0;3;1;4
2147483647;"2016-05-07 00:00:00";621;209;42;20;0;5;2;1
2147483647;"2016-05-08 00:00:00";695;147;27;32;0;3;2;2
2147483647;"2016-05-09 00:00:00";743;171;50;67;0;3;2;4
2147483647;"2016-05-10 00:00:00";1182;106;23;72;0;2;1;7
2147483647;"2016-05-11 00:00:00";757;128;40;57;0;2;1;3
2147483647;"2016-05-12 00:00:00";343;58;4;5;0;2;0;0
2147483647;"2016-04-12 00:00:00";1193;123;8;116;0;2;0;12
2147483647;"2016-04-13 00:00:00";1177;156;12;95;0;2;0;10
2147483647;"2016-04-14 00:00:00";1123;193;5;119;0;3;0;12
2147483647;"2016-04-15 00:00:00";1142;158;8;132;0;3;0;13
2147483647;"2016-04-16 00:00:00";1255;83;6;96;0;1;0;9
2147483647;"2016-04-17 00:00:00";1113;195;21;111;0;4;1;9
2147483647;"2016-04-18 00:00:00";1137;195;6;102;0;3;0;9
2147483647;"2016-04-19 00:00:00";1152;191;7;90;0;3;0;9
2147483647;"2016-04-20 00:00:00";695;158;5;89;0;2;0;10
2147483647;"2016-04-21 00:00:00";1164;170;6;100;0;3;0;10
